"iso3c","day","deaths","cases"
"QAT",2020-04-27,10,11244
"ROU",2020-04-27,641,11339
"RUS",2020-04-27,794,87147
"RWA",2020-04-27,0,207
"KNA",2020-04-27,0,15
"LCA",2020-04-27,0,15
"VCT",2020-04-27,0,15
"WSM",2020-04-27,0,0
"SMR",2020-04-27,41,538
"STP",2020-04-27,0,4
"SAU",2020-04-27,144,18811
"SEN",2020-04-27,9,736
"SRB",2020-04-27,165,8275
"SYC",2020-04-27,0,11
"SLE",2020-04-27,4,93
"SGP",2020-04-27,14,14423
"SVK",2020-04-27,19,1381
"SVN",2020-04-27,83,1402
"SLB",2020-04-27,0,0
"SOM",2020-04-27,26,480
"ZAF",2020-04-27,90,4793
"SSD",2020-04-27,0,6
"ESP",2020-04-27,23521,209465
"LKA",2020-04-27,7,588
"SDN",2020-04-27,22,275
"SUR",2020-04-27,1,10
"SWE",2020-04-27,2506,19426
"CHE",2020-04-27,1665,29164
"SYR",2020-04-27,3,43
"TWN",2020-04-27,6,429
"TJK",2020-04-27,0,0
"TZA",2020-04-27,10,299
"THA",2020-04-27,52,2931
"TLS",2020-04-27,0,24
"TGO",2020-04-27,6,98
"TTO",2020-04-27,8,116
"TUN",2020-04-27,39,967
"TUR",2020-04-27,2900,112261
"USA",2020-04-27,59465,1000866
"UGA",2020-04-27,0,79
"UKR",2020-04-27,220,9009
"ARE",2020-04-27,82,10839
"GBR",2020-04-27,24311,162431
"URY",2020-04-27,15,620
"UZB",2020-04-27,8,1904
"VUT",2020-04-27,0,0
"VEN",2020-04-27,10,329
"VNM",2020-04-27,0,270
"PSE",2020-04-27,2,342
"YEM",2020-04-27,0,1
"ZMB",2020-04-27,3,88
"ZWE",2020-04-27,4,32
"AUS",2020-04-27,83,6721
"CAN",2020-04-27,3559,49616
"CHN",2020-04-27,4637,83918
"AFG",2020-04-28,59,1830
"ALB",2020-04-28,30,750
"DZA",2020-04-28,437,3649
"AND",2020-04-28,41,743
"AGO",2020-04-28,2,27
"ATG",2020-04-28,3,24
"ARG",2020-04-28,207,4127
"ARM",2020-04-28,30,1867
"AUT",2020-04-28,569,15357
"AZE",2020-04-28,22,1717
"BHS",2020-04-28,11,80
"BHR",2020-04-28,8,2811
"BGD",2020-04-28,155,6462
"BRB",2020-04-28,6,80
"BLR",2020-04-28,79,12208
"BEL",2020-04-28,7331,47334
"BLZ",2020-04-28,2,18
"BEN",2020-04-28,1,64
"BTN",2020-04-28,0,7
"BOL",2020-04-28,55,1053
"BIH",2020-04-28,63,1585
"BWA",2020-04-28,1,23
"BRA",2020-04-28,5083,73235
"BRN",2020-04-28,1,138
"BGR",2020-04-28,58,1399
"BFA",2020-04-28,42,638
"MMR",2020-04-28,5,150
"BDI",2020-04-28,1,11
"CPV",2020-04-28,1,114
"KHM",2020-04-28,0,122
"CMR",2020-04-28,58,1705
"CAF",2020-04-28,0,50
"TCD",2020-04-28,2,52
"CHL",2020-04-28,207,16044
"COL",2020-04-28,269,5949
"COM",2020-04-28,0,0
"COG",2020-04-28,8,207
"COD",2020-04-28,30,471
"CRI",2020-04-28,6,705
"CIV",2020-04-28,14,1183
"HRV",2020-04-28,63,2047
"CUB",2020-04-28,58,1437
"CYP",2020-04-28,17,837
"CZE",2020-04-28,227,7504
"DNK",2020-04-28,434,8851
"DJI",2020-04-28,2,1072
"DMA",2020-04-28,0,16
"DOM",2020-04-28,286,6416
"ECU",2020-04-28,871,24258
"EGY",2020-04-28,359,5042
"SLV",2020-04-28,8,345
"GNQ",2020-04-28,1,315
"ERI",2020-04-28,0,39
"EST",2020-04-28,50,1660
"SWZ",2020-04-28,1,71
"ETH",2020-04-28,3,126
"FJI",2020-04-28,0,18
"FIN",2020-04-28,200,4740
"FRA",2020-04-28,23600,167650
"GAB",2020-04-28,3,238
"GMB",2020-04-28,1,10
"GEO",2020-04-28,6,511
"DEU",2020-04-28,6345,159912
"GHA",2020-04-28,16,1671
"GRC",2020-04-28,138,2566
"GRD",2020-04-28,0,19
"GTM",2020-04-28,15,530
"GIN",2020-04-28,7,1240
"GNB",2020-04-28,1,73
"GUY",2020-04-28,8,74
"HTI",2020-04-28,7,74
"VAT",2020-04-28,0,10
"HND",2020-04-28,64,702
"HUN",2020-04-28,291,2649
"ISL",2020-04-28,16,1795
"IND",2020-04-28,1009,31324
"IDN",2020-04-28,773,9511
"IRN",2020-04-28,5877,92584
"IRQ",2020-04-28,90,1928
"IRL",2020-04-28,1159,19877
"ISR",2020-04-28,213,15672
"ITA",2020-04-28,27359,201505
"JAM",2020-04-28,7,364
"JPN",2020-04-28,436,13860
"JOR",2020-04-28,8,449
"KAZ",2020-04-28,26,3027
"KEN",2020-04-28,14,374
"KIR",2020-04-28,0,0
"KOR",2020-04-28,246,10761
"XXK",2020-04-28,22,780
"KWT",2020-04-28,23,3440
"KGZ",2020-04-28,8,708
"LAO",2020-04-28,0,19
"LVA",2020-04-28,13,836
"LBN",2020-04-28,24,717
"LSO",2020-04-28,0,0
"LBR",2020-04-28,16,141
"LBY",2020-04-28,2,61
"LIE",2020-04-28,1,82
"LTU",2020-04-28,32,1337
"LUX",2020-04-28,91,3741
"MDG",2020-04-28,0,128
"MWI",2020-04-28,3,36
"MYS",2020-04-28,100,5851
"MDV",2020-04-28,0,250
"MLI",2020-04-28,24,424
"MLT",2020-04-28,4,458
"MHL",2020-04-28,0,0
"MRT",2020-04-28,1,7
"MUS",2020-04-28,10,334
"MEX",2020-04-28,1569,16752
"FSM",2020-04-28,0,0
"MDA",2020-04-28,103,3638
"MCO",2020-04-28,4,95
"MNG",2020-04-28,0,38
"MNE",2020-04-28,7,321
"MAR",2020-04-28,165,4252
"MOZ",2020-04-28,0,76
"NAM",2020-04-28,0,16
"NPL",2020-04-28,0,54
"NLD",2020-04-28,4566,38416
"NZL",2020-04-28,19,1474
"NIC",2020-04-28,3,13
"NER",2020-04-28,31,709
"NGA",2020-04-28,44,1532
"MKD",2020-04-28,71,1421
"NOR",2020-04-28,206,7660
"OMN",2020-04-28,10,2131
"PAK",2020-04-28,343,15525
"PAN",2020-04-28,167,6021
"PNG",2020-04-28,0,8
"PRY",2020-04-28,9,239
"PER",2020-04-28,854,31190
"PHL",2020-04-28,532,7958
"POL",2020-04-28,596,12218
"PRT",2020-04-28,948,24322
"QAT",2020-04-28,10,11921
"ROU",2020-04-28,663,11616
"RUS",2020-04-28,867,93558
"RWA",2020-04-28,0,212
"KNA",2020-04-28,0,15
"LCA",2020-04-28,0,15
"VCT",2020-04-28,0,15
"WSM",2020-04-28,0,0
"SMR",2020-04-28,41,553
"STP",2020-04-28,0,8
"SAU",2020-04-28,152,20077
"SEN",2020-04-28,9,823
"SRB",2020-04-28,171,8497
"SYC",2020-04-28,0,11
"SLE",2020-04-28,4,104
"SGP",2020-04-28,14,14951
"SVK",2020-04-28,21,1384
"SVN",2020-04-28,86,1408
"SLB",2020-04-28,0,0
"SOM",2020-04-28,28,528
"ZAF",2020-04-28,93,4996
"SSD",2020-04-28,0,34
"ESP",2020-04-28,23822,210773
"LKA",2020-04-28,7,619
"SDN",2020-04-28,25,318
"SUR",2020-04-28,1,10
"SWE",2020-04-28,2587,20168
"CHE",2020-04-28,1699,29264
"SYR",2020-04-28,3,43
"TWN",2020-04-28,6,429
"TJK",2020-04-28,0,0
"TZA",2020-04-28,10,299
"THA",2020-04-28,54,2938
"TLS",2020-04-28,0,24
"TGO",2020-04-28,6,99
"TTO",2020-04-28,8,116
"TUN",2020-04-28,40,975
"TUR",2020-04-28,2992,114653
"USA",2020-04-28,61691,1025441
"UGA",2020-04-28,0,79
"UKR",2020-04-28,239,9410
"ARE",2020-04-28,89,11380
"GBR",2020-04-28,25280,167152
"URY",2020-04-28,15,625
"UZB",2020-04-28,8,1939
"VUT",2020-04-28,0,0
"VEN",2020-04-28,10,329
"VNM",2020-04-28,0,270
"PSE",2020-04-28,2,343
"YEM",2020-04-28,0,1
"ZMB",2020-04-28,3,95
"ZWE",2020-04-28,4,32
"AUS",2020-04-28,89,6744
"CAN",2020-04-28,3756,51150
"CHN",2020-04-28,4637,83940
"AFG",2020-04-29,61,1940
"ALB",2020-04-29,30,766
"DZA",2020-04-29,444,3848
"AND",2020-04-29,42,743
"AGO",2020-04-29,2,27
"ATG",2020-04-29,3,24
"ARG",2020-04-29,214,4285
"ARM",2020-04-29,30,1932
"AUT",2020-04-29,580,15402
"AZE",2020-04-29,23,1766
"BHS",2020-04-29,11,80
"BHR",2020-04-29,8,2921
"BGD",2020-04-29,163,7103
"BRB",2020-04-29,7,80
"BLR",2020-04-29,84,13181
"BEL",2020-04-29,7501,47859
"BLZ",2020-04-29,2,18
"BEN",2020-04-29,1,64
"BTN",2020-04-29,0,7
"BOL",2020-04-29,59,1110
"BIH",2020-04-29,65,1677
"BWA",2020-04-29,1,23
"BRA",2020-04-29,5513,79685
"BRN",2020-04-29,1,138
"BGR",2020-04-29,64,1447
"BFA",2020-04-29,43,641
"MMR",2020-04-29,6,150
"BDI",2020-04-29,1,11
"CPV",2020-04-29,1,114
"KHM",2020-04-29,0,122
"CMR",2020-04-29,61,1832
"CAF",2020-04-29,0,50
"TCD",2020-04-29,2,52
"CHL",2020-04-29,216,16564
"COL",2020-04-29,278,6207
"COM",2020-04-29,0,0
"COG",2020-04-29,8,207
"COD",2020-04-29,30,491
"CRI",2020-04-29,6,713
"CIV",2020-04-29,14,1238
"HRV",2020-04-29,67,2062
"CUB",2020-04-29,58,1467
"CYP",2020-04-29,17,843
"CZE",2020-04-29,227,7579
"DNK",2020-04-29,443,9008
"DJI",2020-04-29,2,1077
"DMA",2020-04-29,0,16
"DOM",2020-04-29,293,6652
"ECU",2020-04-29,883,24675
"EGY",2020-04-29,380,5268
"SLV",2020-04-29,9,377
"GNQ",2020-04-29,1,315
"ERI",2020-04-29,0,39
"EST",2020-04-29,50,1666
"SWZ",2020-04-29,1,91
"ETH",2020-04-29,3,130
"FJI",2020-04-29,0,18
"FIN",2020-04-29,207,4906
"FRA",2020-04-29,24026,166193
"GAB",2020-04-29,3,276
"GMB",2020-04-29,1,10
"GEO",2020-04-29,6,517
"DEU",2020-04-29,6498,161539
"GHA",2020-04-29,16,1671
"GRC",2020-04-29,139,2576
"GRD",2020-04-29,0,20
"GTM",2020-04-29,16,557
"GIN",2020-04-29,7,1351
"GNB",2020-04-29,1,205
"GUY",2020-04-29,8,78
"HTI",2020-04-29,7,76
"VAT",2020-04-29,0,10
"HND",2020-04-29,66,738
"HUN",2020-04-29,300,2727
"ISL",2020-04-29,16,1797
"IND",2020-04-29,1080,33062
"IDN",2020-04-29,784,9771
"IRN",2020-04-29,5957,93657
"IRQ",2020-04-29,92,2003
"IRL",2020-04-29,1190,20253
"ISR",2020-04-29,219,15754
"ITA",2020-04-29,27682,203591
"JAM",2020-04-29,7,396
"JPN",2020-04-29,454,14076
"JOR",2020-04-29,8,451
"KAZ",2020-04-29,26,3138
"KEN",2020-04-29,15,384
"KIR",2020-04-29,0,0
"KOR",2020-04-29,247,10765
"XXK",2020-04-29,22,790
"KWT",2020-04-29,24,3740
"KGZ",2020-04-29,8,729
"LAO",2020-04-29,0,19
"LVA",2020-04-29,15,849
"LBN",2020-04-29,24,721
"LSO",2020-04-29,0,0
"LBR",2020-04-29,16,141
"LBY",2020-04-29,2,61
"LIE",2020-04-29,1,82
"LTU",2020-04-29,32,1364
"LUX",2020-04-29,91,3769
"MDG",2020-04-29,0,128
"MWI",2020-04-29,3,36
"MYS",2020-04-29,100,5945
"MDV",2020-04-29,1,278
"MLI",2020-04-29,25,482
"MLT",2020-04-29,4,463
"MHL",2020-04-29,0,0
"MRT",2020-04-29,1,8
"MUS",2020-04-29,10,332
"MEX",2020-04-29,1732,17799
"FSM",2020-04-29,0,0
"MDA",2020-04-29,111,3771
"MCO",2020-04-29,4,95
"MNG",2020-04-29,0,38
"MNE",2020-04-29,7,322
"MAR",2020-04-29,168,4321
"MOZ",2020-04-29,0,76
"NAM",2020-04-29,0,16
"NPL",2020-04-29,0,57
"NLD",2020-04-29,4711,38802
"NZL",2020-04-29,19,1476
"NIC",2020-04-29,3,13
"NER",2020-04-29,32,713
"NGA",2020-04-29,51,1728
"MKD",2020-04-29,73,1442
"NOR",2020-04-29,207,7710
"OMN",2020-04-29,10,2274
"PAK",2020-04-29,385,16817
"PAN",2020-04-29,178,6378
"PNG",2020-04-29,0,8
"PRY",2020-04-29,9,239
"PER",2020-04-29,943,33931
"PHL",2020-04-29,560,8212
"POL",2020-04-29,624,12640
"PRT",2020-04-29,973,24505
"QAT",2020-04-29,10,12564
"ROU",2020-04-29,693,11978
"RUS",2020-04-29,972,99399
"RWA",2020-04-29,0,225
"KNA",2020-04-29,0,15
"LCA",2020-04-29,0,17
"VCT",2020-04-29,0,16
"WSM",2020-04-29,0,0
"SMR",2020-04-29,41,563
"STP",2020-04-29,0,8
"SAU",2020-04-29,157,21402
"SEN",2020-04-29,9,882
"SRB",2020-04-29,176,8724
"SYC",2020-04-29,0,11
"SLE",2020-04-29,4,104
"SGP",2020-04-29,14,15641
"SVK",2020-04-29,23,1391
"SVN",2020-04-29,89,1418
"SLB",2020-04-29,0,0
"SOM",2020-04-29,28,582
"ZAF",2020-04-29,103,5350
"SSD",2020-04-29,0,34
"ESP",2020-04-29,24275,212917
"LKA",2020-04-29,7,649
"SDN",2020-04-29,28,375
"SUR",2020-04-29,1,10
"SWE",2020-04-29,2694,20966
"CHE",2020-04-29,1716,29407
"SYR",2020-04-29,3,43
"TWN",2020-04-29,6,429
"TJK",2020-04-29,0,0
"TZA",2020-04-29,16,480
"THA",2020-04-29,54,2947
"TLS",2020-04-29,0,24
"TGO",2020-04-29,7,109
"TTO",2020-04-29,8,116
"TUN",2020-04-29,40,980
"TUR",2020-04-29,3081,117589
"USA",2020-04-29,64098,1051900
"UGA",2020-04-29,0,81
"UKR",2020-04-29,250,9866
"ARE",2020-04-29,98,11929
"GBR",2020-04-29,26049,172587
"URY",2020-04-29,15,630
"UZB",2020-04-29,9,2002
"VUT",2020-04-29,0,0
"VEN",2020-04-29,10,331
"VNM",2020-04-29,0,270
"PSE",2020-04-29,2,344
"YEM",2020-04-29,0,6
"ZMB",2020-04-29,3,97
"ZWE",2020-04-29,4,32
"AUS",2020-04-29,91,6752
"CAN",2020-04-29,4000,52865
"CHN",2020-04-29,4637,83944
"AFG",2020-04-30,64,2127
"ALB",2020-04-30,31,773
"DZA",2020-04-30,450,4006
"AND",2020-04-30,42,745
"AGO",2020-04-30,2,27
"ATG",2020-04-30,3,24
"ARG",2020-04-30,218,4428
"ARM",2020-04-30,32,2066
"AUT",2020-04-30,584,15452
"AZE",2020-04-30,24,1804
"BHS",2020-04-30,11,81
"BHR",2020-04-30,8,3040
"BGD",2020-04-30,168,7667
"BRB",2020-04-30,7,81
"BLR",2020-04-30,89,14027
"BEL",2020-04-30,7594,48519
"BLZ",2020-04-30,2,18
"BEN",2020-04-30,1,64
"BTN",2020-04-30,0,7
"BOL",2020-04-30,62,1167
"BIH",2020-04-30,69,1757
"BWA",2020-04-30,1,23
"BRA",2020-04-30,6006,87187
"BRN",2020-04-30,1,138
"BGR",2020-04-30,66,1506
"BFA",2020-04-30,43,645
"MMR",2020-04-30,6,151
"BDI",2020-04-30,1,11
"CPV",2020-04-30,1,121
"KHM",2020-04-30,0,122
"CMR",2020-04-30,61,1832
"CAF",2020-04-30,0,50
"TCD",2020-04-30,5,73
"CHL",2020-04-30,227,17702
"COL",2020-04-30,293,6507
"COM",2020-04-30,0,1
"COG",2020-04-30,9,220
"COD",2020-04-30,31,572
"CRI",2020-04-30,6,719
"CIV",2020-04-30,14,1275
"HRV",2020-04-30,69,2076
"CUB",2020-04-30,61,1501
"CYP",2020-04-30,17,850
"CZE",2020-04-30,236,7682
"DNK",2020-04-30,452,9158
"DJI",2020-04-30,2,1089
"DMA",2020-04-30,0,16
"DOM",2020-04-30,301,6972
"ECU",2020-04-30,900,24934
"EGY",2020-04-30,392,5537
"SLV",2020-04-30,10,395
"GNQ",2020-04-30,1,315
"ERI",2020-04-30,0,39
"EST",2020-04-30,52,1689
"SWZ",2020-04-30,1,100
"ETH",2020-04-30,3,131
"FJI",2020-04-30,0,18
"FIN",2020-04-30,212,4995
"FRA",2020-04-30,24315,167326
"GAB",2020-04-30,3,276
"GMB",2020-04-30,1,11
"GEO",2020-04-30,6,539
"DEU",2020-04-30,6654,163009
"GHA",2020-04-30,17,2074
"GRC",2020-04-30,140,2591
"GRD",2020-04-30,0,20
"GTM",2020-04-30,16,599
"GIN",2020-04-30,7,1495
"GNB",2020-04-30,1,205
"GUY",2020-04-30,9,82
"HTI",2020-04-30,7,76
"VAT",2020-04-30,0,11
"HND",2020-04-30,71,771
"HUN",2020-04-30,312,2775
"ISL",2020-04-30,16,1797
"IND",2020-04-30,1155,34863
"IDN",2020-04-30,792,10118
"IRN",2020-04-30,6028,94640
"IRQ",2020-04-30,93,2085
"IRL",2020-04-30,1232,20612
"ISR",2020-04-30,225,15896
"ITA",2020-04-30,27967,205463
"JAM",2020-04-30,8,422
"JPN",2020-04-30,481,14284
"JOR",2020-04-30,8,453
"KAZ",2020-04-30,26,3402
"KEN",2020-04-30,17,396
"KIR",2020-04-30,0,0
"KOR",2020-04-30,248,10774
"XXK",2020-04-30,22,799
"KWT",2020-04-30,26,4024
"KGZ",2020-04-30,8,746
"LAO",2020-04-30,0,19
"LVA",2020-04-30,15,858
"LBN",2020-04-30,24,725
"LSO",2020-04-30,0,0
"LBR",2020-04-30,16,141
"LBY",2020-04-30,3,61
"LIE",2020-04-30,1,82
"LTU",2020-04-30,32,1375
"LUX",2020-04-30,92,3784
"MDG",2020-04-30,0,128
"MWI",2020-04-30,3,37
"MYS",2020-04-30,102,6002
"MDV",2020-04-30,1,468
"MLI",2020-04-30,26,490
"MLT",2020-04-30,4,465
"MHL",2020-04-30,0,0
"MRT",2020-04-30,1,8
"MUS",2020-04-30,10,332
"MEX",2020-04-30,1859,19224
"FSM",2020-04-30,0,0
"MDA",2020-04-30,116,3897
"MCO",2020-04-30,4,95
"MNG",2020-04-30,0,38
"MNE",2020-04-30,7,322
"MAR",2020-04-30,170,4423
"MOZ",2020-04-30,0,76
"NAM",2020-04-30,0,16
"NPL",2020-04-30,0,57
"NLD",2020-04-30,4795,39316
"NZL",2020-04-30,19,1479
"NIC",2020-04-30,3,14
"NER",2020-04-30,32,719
"NGA",2020-04-30,58,1932
"MKD",2020-04-30,77,1465
"NOR",2020-04-30,210,7738
"OMN",2020-04-30,11,2348
"PAK",2020-04-30,417,18114
"PAN",2020-04-30,188,6532
"PNG",2020-04-30,0,8
"PRY",2020-04-30,10,266
"PER",2020-04-30,1051,36976
"PHL",2020-04-30,570,8488
"POL",2020-04-30,644,12877
"PRT",2020-04-30,989,25045
"QAT",2020-04-30,10,13409
"ROU",2020-04-30,717,12240
"RUS",2020-04-30,1073,106498
"RWA",2020-04-30,0,243
"KNA",2020-04-30,0,15
"LCA",2020-04-30,0,17
"VCT",2020-04-30,0,16
"WSM",2020-04-30,0,0
"SMR",2020-04-30,41,569
"STP",2020-04-30,0,14
"SAU",2020-04-30,162,22753
"SEN",2020-04-30,9,933
"SRB",2020-04-30,182,9009
"SYC",2020-04-30,0,11
"SLE",2020-04-30,7,124
"SGP",2020-04-30,15,16169
"SVK",2020-04-30,24,1396
"SVN",2020-04-30,91,1429
"SLB",2020-04-30,0,0
"SOM",2020-04-30,28,601
"ZAF",2020-04-30,103,5647
"SSD",2020-04-30,0,35
"ESP",2020-04-30,24543,213435
"LKA",2020-04-30,7,663
"SDN",2020-04-30,31,375
"SUR",2020-04-30,1,10
"SWE",2020-04-30,2818,21601
"CHE",2020-04-30,1737,29586
"SYR",2020-04-30,3,43
"TWN",2020-04-30,6,429
"TJK",2020-04-30,0,15
"TZA",2020-04-30,16,480
"THA",2020-04-30,54,2954
"TLS",2020-04-30,0,24
"TGO",2020-04-30,9,116
"TTO",2020-04-30,8,116
"TUN",2020-04-30,41,994
"TUR",2020-04-30,3174,120204
"USA",2020-04-30,66289,1081105
"UGA",2020-04-30,0,83
"UKR",2020-04-30,261,10406
"ARE",2020-04-30,105,12481
"GBR",2020-04-30,26683,177543
"URY",2020-04-30,17,643
"UZB",2020-04-30,9,2039
"VUT",2020-04-30,0,0
"VEN",2020-04-30,16,333
"VNM",2020-04-30,0,270
"PSE",2020-04-30,2,344
"YEM",2020-04-30,2,6
"ZMB",2020-04-30,3,106
"ZWE",2020-04-30,4,40
"AUS",2020-04-30,93,6766
"CAN",2020-04-30,4179,54457
"CHN",2020-04-30,4637,83956
"AFG",2020-05-01,68,2291
"ALB",2020-05-01,31,782
"DZA",2020-05-01,453,4154
"AND",2020-05-01,43,745
"AGO",2020-05-01,2,30
"ATG",2020-05-01,3,25
"ARG",2020-05-01,225,4532
"ARM",2020-05-01,33,2148
"AUT",2020-05-01,589,15531
"AZE",2020-05-01,25,1854
"BHS",2020-05-01,11,81
"BHR",2020-05-01,8,3170
"BGD",2020-05-01,170,8238
"BRB",2020-05-01,7,81
"BLR",2020-05-01,93,14917
"BEL",2020-05-01,7703,49032
"BLZ",2020-05-01,2,18
"BEN",2020-05-01,2,90
"BTN",2020-05-01,0,7
"BOL",2020-05-01,66,1229
"BIH",2020-05-01,70,1781
"BWA",2020-05-01,1,23
"BRA",2020-05-01,6412,92202
"BRN",2020-05-01,1,138
"BGR",2020-05-01,68,1555
"BFA",2020-05-01,44,649
"MMR",2020-05-01,6,151
"BDI",2020-05-01,1,11
"CPV",2020-05-01,1,122
"KHM",2020-05-01,0,122
"CMR",2020-05-01,61,1832
"CAF",2020-05-01,0,72
"TCD",2020-05-01,5,73
"CHL",2020-05-01,234,18687
"COL",2020-05-01,314,7006
"COM",2020-05-01,0,1
"COG",2020-05-01,9,229
"COD",2020-05-01,32,604
"CRI",2020-05-01,6,725
"CIV",2020-05-01,15,1333
"HRV",2020-05-01,75,2085
"CUB",2020-05-01,64,1537
"CYP",2020-05-01,17,857
"CZE",2020-05-01,240,7737
"DNK",2020-05-01,460,9311
"DJI",2020-05-01,2,1097
"DMA",2020-05-01,0,16
"DOM",2020-05-01,313,7288
"ECU",2020-05-01,1063,26336
"EGY",2020-05-01,406,5895
"SLV",2020-05-01,10,424
"GNQ",2020-05-01,1,315
"ERI",2020-05-01,0,39
"EST",2020-05-01,52,1694
"SWZ",2020-05-01,1,106
"ETH",2020-05-01,3,133
"FJI",2020-05-01,0,18
"FIN",2020-05-01,219,5051
"FRA",2020-05-01,24532,167846
"GAB",2020-05-01,3,276
"GMB",2020-05-01,1,12
"GEO",2020-05-01,7,566
"DEU",2020-05-01,6767,164077
"GHA",2020-05-01,17,2074
"GRC",2020-05-01,140,2612
"GRD",2020-05-01,0,20
"GTM",2020-05-01,16,644
"GIN",2020-05-01,7,1537
"GNB",2020-05-01,1,257
"GUY",2020-05-01,9,82
"HTI",2020-05-01,8,76
"VAT",2020-05-01,0,11
"HND",2020-05-01,75,804
"HUN",2020-05-01,323,2863
"ISL",2020-05-01,16,1798
"IND",2020-05-01,1224,37257
"IDN",2020-05-01,800,10551
"IRN",2020-05-01,6091,95646
"IRQ",2020-05-01,94,2153
"IRL",2020-05-01,1265,20833
"ISR",2020-05-01,229,16012
"ITA",2020-05-01,28236,207428
"JAM",2020-05-01,8,432
"JPN",2020-05-01,510,14558
"JOR",2020-05-01,8,459
"KAZ",2020-05-01,26,3597
"KEN",2020-05-01,21,411
"KIR",2020-05-01,0,0
"KOR",2020-05-01,250,10780
"XXK",2020-05-01,22,806
"KWT",2020-05-01,30,4377
"KGZ",2020-05-01,8,756
"LAO",2020-05-01,0,19
"LVA",2020-05-01,16,870
"LBN",2020-05-01,24,729
"LSO",2020-05-01,0,0
"LBR",2020-05-01,18,152
"LBY",2020-05-01,3,63
"LIE",2020-05-01,1,82
"LTU",2020-05-01,32,1389
"LUX",2020-05-01,94,3802
"MDG",2020-05-01,0,132
"MWI",2020-05-01,3,37
"MYS",2020-05-01,103,6071
"MDV",2020-05-01,1,491
"MLI",2020-05-01,26,508
"MLT",2020-05-01,4,467
"MHL",2020-05-01,0,0
"MRT",2020-05-01,1,8
"MUS",2020-05-01,10,332
"MEX",2020-05-01,1972,20739
"FSM",2020-05-01,0,0
"MDA",2020-05-01,122,3980
"MCO",2020-05-01,4,95
"MNG",2020-05-01,0,38
"MNE",2020-05-01,7,322
"MAR",2020-05-01,171,4569
"MOZ",2020-05-01,0,79
"NAM",2020-05-01,0,16
"NPL",2020-05-01,0,59
"NLD",2020-05-01,4893,39791
"NZL",2020-05-01,20,1485
"NIC",2020-05-01,3,14
"NER",2020-05-01,33,728
"NGA",2020-05-01,68,2170
"MKD",2020-05-01,81,1494
"NOR",2020-05-01,210,7783
"OMN",2020-05-01,11,2447
"PAK",2020-05-01,440,19103
"PAN",2020-05-01,192,6720
"PNG",2020-05-01,0,8
"PRY",2020-05-01,10,333
"PER",2020-05-01,1124,40459
"PHL",2020-05-01,581,8772
"POL",2020-05-01,651,13105
"PRT",2020-05-01,1007,25351
"QAT",2020-05-01,12,14096
"ROU",2020-05-01,744,12567
"RUS",2020-05-01,1169,114431
"RWA",2020-05-01,0,249
"KNA",2020-05-01,0,15
"LCA",2020-05-01,0,17
"VCT",2020-05-01,0,16
"WSM",2020-05-01,0,0
"SMR",2020-05-01,41,580
"STP",2020-05-01,1,16
"SAU",2020-05-01,169,24097
"SEN",2020-05-01,9,1024
"SRB",2020-05-01,182,9009
"SYC",2020-05-01,0,11
"SLE",2020-05-01,7,136
"SGP",2020-05-01,16,17101
"SVK",2020-05-01,24,1403
"SVN",2020-05-01,92,1434
"SLB",2020-05-01,0,0
"SOM",2020-05-01,28,601
"ZAF",2020-05-01,116,5951
"SSD",2020-05-01,0,45
"ESP",2020-05-01,24543,215216
"LKA",2020-05-01,7,690
"SDN",2020-05-01,36,442
"SUR",2020-05-01,1,10
"SWE",2020-05-01,2885,22133
"CHE",2020-05-01,1754,29705
"SYR",2020-05-01,3,44
"TWN",2020-05-01,6,429
"TJK",2020-05-01,0,15
"TZA",2020-05-01,16,480
"THA",2020-05-01,54,2960
"TLS",2020-05-01,0,24
"TGO",2020-05-01,9,123
"TTO",2020-05-01,8,116
"TUN",2020-05-01,41,998
"TUR",2020-05-01,3258,122392
"USA",2020-05-01,68203,1116012
"UGA",2020-05-01,0,85
"UKR",2020-05-01,272,10861
"ARE",2020-05-01,111,13038
"GBR",2020-05-01,27381,182270
"URY",2020-05-01,17,648
"UZB",2020-05-01,9,2086
"VUT",2020-05-01,0,0
"VEN",2020-05-01,16,335
"VNM",2020-05-01,0,270
"PSE",2020-05-01,2,353
"YEM",2020-05-01,2,7
"ZMB",2020-05-01,3,109
"ZWE",2020-05-01,4,40
"AUS",2020-05-01,93,6778
"CAN",2020-05-01,4381,56343
"CHN",2020-05-01,4637,83959
"AFG",2020-05-02,72,2470
"ALB",2020-05-02,31,789
"DZA",2020-05-02,459,4295
"AND",2020-05-02,44,747
"AGO",2020-05-02,2,35
"ATG",2020-05-02,3,25
"ARG",2020-05-02,237,4681
"ARM",2020-05-02,33,2273
"AUT",2020-05-02,596,15558
"AZE",2020-05-02,25,1894
"BHS",2020-05-02,11,83
"BHR",2020-05-02,8,3284
"BGD",2020-05-02,175,8790
"BRB",2020-05-02,7,81
"BLR",2020-05-02,97,15828
"BEL",2020-05-02,7765,49517
"BLZ",2020-05-02,2,18
"BEN",2020-05-02,2,90
"BTN",2020-05-02,0,7
"BOL",2020-05-02,71,1470
"BIH",2020-05-02,72,1839
"BWA",2020-05-02,1,23
"BRA",2020-05-02,6761,97100
"BRN",2020-05-02,1,138
"BGR",2020-05-02,72,1594
"BFA",2020-05-02,44,652
